molecule_class,mw,logp,tpsa,n_atoms,hba,hbd,arom_rings,rings,homo,lumo,gap,zpve,alpha,mu
ester,65.76458663465439,2.554676157246751,41.05370104660864,4,2,0,0,1,-8.740963938227644,-1.5507092910066198,7.190254647221024,0.0037529823832991418,2.284359318242984,0.9774431647438988
heterocy,119.35714825247035,0.9137047234030307,20.958634786235834,9,1,0,1,3,-9.371283568156322,-0.04110681155078,9.330176756605542,0.008883049428322753,6.276065574228467,1.0065640807845446
acid,57.66367968840509,1.4356445021237838,54.106841111784064,4,2,1,0,2,-9.530700763135583,-0.7807206080175877,8.749980155117996,0.0040665718206282855,3.1792128575197425,1.6576139399104224
ether,62.33152396615692,0.8773768721294704,25.62975645566891,6,1,0,0,2,-9.032807216839966,-0.5183472004814571,8.514460016358509,0.005912080097386978,3.758850079006564,0.9867311592057583
halide,99.59765444931398,3.2340735081284384,-10.825350117680332,5,0,0,0,1,-8.129228863044931,-1.8321553104147221,6.297073552630209,0.004716192942726183,3.2102235765775156,0.2353873929035473
amine,48.124812809359774,1.1662073341073405,49.93184844265015,4,1,2,0,2,-8.77625084538543,-0.5728362650512722,8.203414580334158,0.004341305078825712,3.6912009788890403,1.752909040792869
nitrile,52.10602105983327,1.883495519044723,19.511479734528972,3,1,0,0,2,-9.179098558863837,-0.6728601400044698,8.506238418859366,0.003248471150869481,2.369532488860381,1.1266555042271915
aniline,113.10416399845782,1.247682009850565,48.41632814235761,8,1,2,1,3,-8.411060707215576,-0.24537505905466309,8.165685648160913,0.00785971402737813,5.643767087896926,1.4791308156908751
alcohol,34.25420943663573,0.07371440947938201,33.78952096211821,3,1,1,0,2,-9.592260068254058,-0.39559096815592737,9.19666910009813,0.0033698186276685574,4.113807060060394,1.847137793723076
phenol,99.67497806029608,2.2334453777902956,32.975322933230665,10,1,1,1,2,-8.717898960982915,-0.5616811770208571,8.156217783962058,0.009334555856368575,6.696200082163311,1.6341217076156307
amine,83.05754243240159,-0.5968488134000876,47.12207381608581,3,1,2,0,1,-9.24468663824523,-1.1047353534035596,8.139951284841672,0.003084142338964197,2.190815022182566,1.772777999838448
thiol,100.24574432437856,1.3366406733731906,11.456555134477165,3,0,1,0,2,-8.252522771811632,-1.3422159757791983,6.910306796032434,0.003520291936074366,3.515395806968698,1.026744814823751
nitrile,78.4080410144115,1.985807111968308,18.491057303614905,6,1,0,0,0,-9.034423739770862,-1.2735549043755898,7.7608688353952715,0.005540592095730798,3.9921359553735813,1.6233686613232017
alkene,70.29803117873112,1.7739187944041552,0.5593363800599267,3,0,0,0,0,-8.949207995117705,-0.2706141856931725,8.678593809424532,0.003052333311366329,2.0832096849579047,0.0
amine,86.19478168467245,2.4476634385230485,52.98908820457382,6,1,2,0,2,-8.192237580203829,-1.7264232063907847,6.465814373813044,0.005803654071256676,4.216527797196683,1.8254523618038367
alkene,58.827193783586935,0.7641823009045741,8.061625455131093,4,0,0,0,1,-8.894515961479659,-0.7289400574386345,8.165575904041024,0.0037858851116655042,4.31088885940747,0.4003644330241811
aromatic,81.593108292048,2.6842656498073336,-8.219045230701175,7,0,0,1,3,-9.110600759471838,-0.27543275163473646,8.835168007837101,0.006992450098778768,4.604002545538264,0.0
acid,100.74033511122013,0.3330984879146972,53.16636690178737,6,2,1,0,1,-8.563081725134367,-0.42185530034699925,8.141226424787368,0.00561001787816052,3.551974580863636,2.378699668724949
heterocy,113.64296794742705,2.137885697062017,18.31896840919906,9,1,0,1,3,-8.798467462182682,-0.39197861797839195,8.40648884420429,0.008684984794648186,6.047544930862882,1.6079490983339564
phenol,112.9285308825026,1.596653782586423,39.36633447750989,9,1,1,1,2,-8.814093284908623,-0.3904226954790093,8.423670589429614,0.008423970900641493,5.938336268048652,1.289996647132214
nitrile,64.43625253914821,2.8669671537866326,20.877759834479725,5,1,0,0,1,-8.279035914475038,-1.7298995989241355,6.549136315550903,0.004653086364356534,3.975828618355787,0.35792189439669175
heterocy,76.21524462347105,2.3706973906602555,23.849422845337457,8,1,0,1,2,-9.344978663844397,-0.48956604323118236,8.855412620613215,0.007833029357352465,4.764973693090518,0.2684842960650401
thiol,87.39826876893528,1.2492071566576715,9.84926132089753,5,0,1,0,0,-8.21703530744781,-1.6557469967451304,6.56128831070268,0.00463687170845562,4.178600118629415,1.1468467973776808
amine,60.537627284063305,1.6066982473586395,40.34356859587585,2,1,2,0,2,-8.42654888867022,-1.6035932360763554,6.8229556525938655,0.0021133644781543685,1.7910857210607123,2.160414989432758
alcohol,85.1241479279079,0.519013354741575,32.80178951547967,6,1,1,0,2,-9.247098281258284,-1.3983639117295104,7.848734369528773,0.005721626385480366,3.9397108556682463,0.8869848504796946
ether,71.9540716658216,1.2115683229435872,21.694023063711377,7,1,0,0,1,-8.933767502849738,-1.460923415849043,7.472844087000695,0.006496369993976064,4.35625724926315,0.5857651120096505
nitrile,73.3881014215746,2.8969784738642606,18.320862489932736,5,1,0,0,2,-8.89840620420057,-1.3801076514061703,7.5182985527944,0.0048295024382822805,5.2699746466132185,0.751514488861456
nitrile,56.46976779527492,2.0521592689610393,20.80927272223342,6,1,0,0,2,-9.162685989777628,-1.2064931982954308,7.956192791482198,0.0061946664167223395,4.5990144226165715,0.45290560581432604
alkane,56.39111637741807,0.8323766440425513,-1.4038095288719123,3,0,0,0,1,-9.442183890169163,-1.0090548893604978,8.433129000808666,0.0031320047143373257,4.298811629909116,0.0
acid,54.73646747834054,1.6367870988431639,55.98841025932168,5,2,1,0,1,-8.55285620845237,-1.1261050723340063,7.426751136118364,0.0049144136990307155,3.1073368243621498,1.9248804230063488
heterocy,83.65083043110205,1.3367791093270032,14.156093570579438,5,1,0,1,2,-9.301869113166129,-0.6310894125967534,8.670779700569376,0.004947471735174449,5.4781359593073535,0.6059053985004887
heterocy,69.76739261936419,0.6852556174839473,18.168394823457646,8,1,0,1,1,-9.500275013678566,-0.4428020732587119,9.057472940419855,0.007646268510825813,6.364027610514318,0.3373783578043404
alkane,29.226584947513523,-0.27841836334295955,-2.221308875276064,2,0,0,0,0,-9.44152684341732,-0.3123404981513814,9.129186345265937,0.0018388573319171164,1.3469320492391237,0.0
alkene,47.61002500956057,2.297005196343307,-1.167969045706709,4,0,0,0,0,-9.311563072480018,-1.2169642180474451,8.094598854432572,0.003679607581116486,3.2101337408124886,0.0
amine,84.53861293326723,-0.45951919192250146,51.79991336538619,3,1,2,0,0,-8.756872705850471,-0.7653364442286612,7.9915362616218095,0.002782485884664316,2.2953704833063897,1.4073301168828891
aromatic,115.72851477198157,3.184910002905335,0.9371934415075908,8,0,0,1,3,-8.559393331943559,-0.58344916964856,7.975944162294999,0.008196465941604406,5.195018484331931,0.2295331164769494
aromatic,114.55149365742054,1.867616247757001,-0.6671029360079449,9,0,0,1,1,-8.689714551363624,-0.4073532861541048,8.282361265209518,0.008348409367824262,6.450979002129981,0.043238602131810175
heterocy,104.90733998760288,2.455997047123455,17.03093345136942,6,1,0,1,2,-8.931457162395935,-0.5570181780563199,8.374438984339616,0.005758520518270037,4.710364797541291,0.25873480638508045
alkene,34.237453013080135,2.872298612171254,-0.33819343293456394,5,0,0,0,0,-8.365496922827942,-1.2876253366397912,7.077871586188151,0.004888379385561327,4.053521555433757,0.5039126871199127
phenol,96.14588252062468,2.087441569390728,32.374055572725105,8,1,1,1,3,-8.308190405788586,-0.2533607574744603,8.054829648314126,0.007904004132352056,5.464462327496757,1.590020209223385
phenol,98.24658384582445,1.388027278594393,40.534881444772,9,1,1,1,1,-8.94451873716796,0.22675922328235149,9.171277960450313,0.008264760554326265,7.299244981716985,1.1179902860259088
aromatic,108.70994017717996,1.9651045248861272,-6.716441710494869,9,0,0,1,2,-9.01821607559689,-0.6903281949921884,8.3278878806047,0.008921257074169969,5.44794134947714,0.0
alkyne,28.87775963660615,2.1635631723749684,2.2141620198843794,3,0,0,0,1,-8.847945101545719,-1.1021181756018184,7.7458269259439,0.0032316489333411792,3.221757086221652,0.0
alcohol,58.231331909819176,-0.5919605605091303,30.968428201505823,2,1,1,0,0,-9.12040921582923,-0.6543215978304883,8.466087617998742,0.0022729865633279774,3.1144505844367343,1.21607745659988
acid,80.40658205960193,1.476406499796859,56.67798908923886,4,2,1,0,1,-8.620753156045156,-0.9909066243866653,7.62984653165849,0.003873644220540402,3.1799779162545527,1.3779705057964733
alkyne,54.582535021414195,0.9490655574548326,1.0555739120461944,2,0,0,0,2,-9.314307679385326,-0.8542163584855614,8.460091320899764,0.0021167519841170206,1.9990815024795834,1.2181160756792848
alkene,30.43732059575551,2.6787808051944118,5.311091582056877,3,0,0,0,1,-8.982371838398066,-1.46311372125562,7.519258117142446,0.002906430798254909,3.065013402704362,0.2813133622792253
ester,102.2481468767109,1.4251244013341509,43.949292376107806,8,2,0,0,2,-8.60536297918947,-1.5173022158428728,7.088060763346597,0.007679655406347763,4.713823351621525,1.8796292323860737
nitrile,69.50229743158559,2.1737004705325713,17.406327500126377,5,1,0,0,2,-8.71301010831885,-1.6207122293154554,7.092297879003394,0.004907200804458477,4.3445254381541405,0.7232341115569113
thiol,98.97316693549098,0.52605079539161,17.65487497474168,4,0,1,0,0,-8.354535182469707,-0.5410834232290549,7.813451759240652,0.003920322589042426,4.060019701451022,0.7907927908438401
heterocy,101.93214126629184,1.5709881880686867,10.315288570443242,7,1,0,1,3,-9.345533306632122,-0.3586249505427713,8.986908356089351,0.00685251240434096,6.341806874893654,0.15067372444894456
halide,126.44222947380966,3.6053246366161567,5.530082569632904,3,0,0,0,0,-7.4923177732895825,-1.1562626129115627,6.33605516037802,0.0031627134085728172,2.4862816878568195,0.3842320567266583
thiol,100.1100097177046,2.570864501992779,17.291062513675833,3,0,1,0,0,-8.07083416924,-1.0880471942003132,6.982786975039686,0.0027148609912387225,1.5016538409250797,0.7366619969803176
alkane,73.35629990281427,2.967205753047706,7.989186122991976,1,0,0,0,0,-8.809807014413,-1.7206344265896614,7.089172587823338,0.0009588620920774826,2.252227763349583,0.0
thiol,89.61119839229255,0.5000395056686224,18.657216504918292,3,0,1,0,0,-8.440292466331838,-0.9424486245139848,7.497843841817853,0.0028810008271342126,2.95039694586677,0.7151467653569376
halide,91.4906140277349,3.390675216522366,4.23647464083274,2,0,0,0,2,-8.033332732648752,-1.1660444704681223,6.8672882621806295,0.0025948131191709444,4.473447711617407,0.0
alkyne,69.80343331557343,1.3775193922434805,8.439941656333449,4,0,0,0,2,-9.361732717531659,-1.6264468014719529,7.735285916059706,0.0040412820101272074,4.407484652995085,0.18657718053737565
thiol,107.96796662440134,3.325669179346186,9.124002476411551,3,0,1,0,2,-7.981105733171471,-1.3172676267726815,6.66383810639879,0.0030568449971496046,3.9502262460967312,0.10691079960462774
thiol,67.0745495253914,3.1621578239124757,17.275822425495736,6,0,1,0,0,-8.538941532012434,-1.90097825134456,6.637963280667874,0.00565556083353565,3.191665617292613,0.4638764077132662
aromatic,83.02610007083543,2.1315289556921826,4.744570008475324,6,0,0,1,1,-9.096080249708606,-0.5274541829446261,8.568626066763981,0.005650077477077418,6.377670207110741,0.19295103842016145
aromatic,88.4479803742307,1.8962354828241814,-7.936572892515984,6,0,0,1,2,-8.747572720017283,-0.44043985136499,8.307132868652293,0.005976235122239432,3.884654542741302,0.11111273658528416
alkyne,70.657039009411,0.5534118768611977,2.991397416772688,4,0,0,0,0,-8.878734817175504,-1.0792165513361485,7.799518265839355,0.003625105926954462,2.7576130567078896,0.0
alkene,66.03715511391441,2.3811727958345483,-2.8638956989023017,2,0,0,0,2,-8.983137934500578,-1.1334887737862527,7.849649160714325,0.002591909799172975,2.772734952516216,0.0
aromatic,94.04184479699086,3.016072422515672,-2.0651903874460342,7,0,0,1,3,-8.464475552954138,-0.432598093633217,8.03187745932092,0.006890082294558064,4.693273318800771,0.23323082692847288
acid,66.01933782229477,-0.17126157689826538,58.37680476277154,4,2,1,0,1,-8.903151715886269,-1.0236867012201265,7.879465014666142,0.0037693597169080506,4.274154052524889,2.605917606770661
amine,53.06803055343417,1.8360589434571324,48.991748738386576,2,1,2,0,1,-8.938464801930783,-1.194219197452225,7.744245604478558,0.00199959529015661,2.1539387753837045,1.375074165552531
aniline,109.48558192370803,1.0492593428693997,51.37058879677922,9,1,2,1,2,-8.597025758571336,-0.39124853565233153,8.205777222919004,0.0087178122899781,6.210977504515498,1.9440168051780937
phenol,117.85502099684454,2.5546276709593663,28.81880021788497,9,1,1,1,2,-8.806768459137231,-0.2478202207365307,8.558948238400701,0.008537608377733695,6.460004557626785,1.470659572722907
amine,75.75648361290709,1.1084358858200671,46.80738656898066,4,1,2,0,2,-8.567097409761926,-0.9158851676803814,7.651212242081545,0.004024085758585183,3.622361849025842,1.8010490181344505
heterocy,82.57035546354876,1.869663745401947,23.01113774945749,5,1,0,1,3,-9.682668148246172,-1.1320235319959715,8.550644616250201,0.005219708728564984,3.5725235674641875,0.4907947911238319
thiol,66.52077657916007,0.6063623972232519,7.901392252651045,5,0,1,0,2,-8.931869237810524,-0.8143176930097379,8.117551544800786,0.004813004027315581,4.578482453440899,0.025003602070241493
halide,107.22481392279558,3.6710740049627435,6.2275784003897305,6,0,0,0,1,-7.512998314700165,-1.7007472388090719,5.812251075891093,0.005838537233896732,4.919497754166896,0.0
aromatic,97.27071157207106,3.171725942538586,-4.67844000991531,8,0,0,1,1,-9.23730920977394,-0.10539711562539444,9.131912094148547,0.007465584926380321,4.218202966382441,0.0
thiol,107.03037041655722,2.51390954896697,19.21271227155268,3,0,1,0,2,-8.701757316121414,-1.7448762584252149,6.956881057696199,0.003130028058105699,2.2526196280536586,0.44462380396645446
ester,91.63038833711472,0.8467690078970231,42.61594492894046,8,2,0,0,0,-8.903699964381511,-1.5168600018323353,7.386839962549176,0.0072820174058564,3.9311867258297086,1.3816852989844701
alkene,78.93023017205147,2.701073189456594,-4.411042709069426,6,0,0,0,2,-7.782713862397809,-1.870618335949244,5.9120955264485655,0.005786341152801184,4.625208996563614,0.9316346360823865
alkene,51.02380192985461,2.6616633450777307,2.1246977747354214,3,0,0,0,1,-8.659143919674479,-1.2395831948725122,7.419560724801967,0.0032808526892345747,3.1119030341435066,0.061228090134898314
ether,89.43029050439037,1.6518330227111775,18.46413989625255,5,1,0,0,2,-9.079398141613659,-1.4872459794513164,7.592152162162343,0.004860258860636996,3.828427853142331,1.3381095517624764
aromatic,87.40521140606756,2.178047251839653,-3.6939191197332146,8,0,0,1,3,-9.484221709399504,-0.5053539733812014,8.978867736018303,0.0076725481033443465,5.882757157087621,0.0
halide,83.76154097919118,3.1386421662778563,5.777374808373725,3,0,0,0,2,-8.696093823870795,-0.6609199474875832,8.035173876383212,0.0032717775496221915,2.3701227417353046,0.7106141973819351
ester,72.70312313940502,1.6011308630406669,47.63516143382787,4,2,0,0,2,-9.191746945352618,-1.424072289152331,7.7676746562002865,0.004080530567557148,2.899951158747277,0.6120741607745825
alkane,51.02252392937437,0.5993002030202681,-4.453552167687393,4,0,0,0,2,-8.988125834013797,-0.7283865509110156,8.259739283102782,0.004273601404954827,3.3891164048643767,0.8702656158634022
alcohol,53.12010209991812,1.0175938679178826,35.524231304184575,6,1,1,0,2,-8.889604548696274,0.16695148315374586,9.05655603185002,0.005912821393711198,4.35799098294661,1.7123398172743511
nitrile,91.3009427316334,2.2233421514697325,13.955109254016381,3,1,0,0,1,-8.149891316261154,-1.3732250638867383,6.776666252374416,0.0028739586249107146,3.6688964759546576,0.6514388274903327
alkane,43.454872415049074,0.05907364381582747,1.3119819348564385,3,0,0,0,1,-8.789565162353139,-1.3213042372676935,7.4682609250854455,0.0030659570034245473,2.1513777454351835,0.0
halide,91.90257527228756,1.4068789340974854,2.9045162244622142,4,0,0,0,1,-8.525297710634153,-0.871763904929469,7.653533805704684,0.003879767678230453,4.206969254035534,0.26990158897811534
aniline,110.41029342640054,1.9674817295204778,48.72789026477172,9,1,2,1,3,-8.600043074962402,-0.789094598168278,7.810948476794124,0.008841572076633122,5.7677605740279425,1.8501411930636003
aniline,104.00001948083266,1.9001019397250627,53.100916747402856,9,1,2,1,2,-8.7243804564221,-0.5474923238405703,8.17688813258153,0.008489382527138633,6.524529288676765,1.424548000590873
heterocy,115.27512149928054,2.073557350422068,18.088393840906267,8,1,0,1,2,-8.857174808751388,-0.38947286531442116,8.467701943436968,0.007652389463065908,5.428604623842642,0.6078273166994423
nitrile,74.73725654704432,1.608924500410409,15.990768933397607,7,1,0,0,2,-8.935303748445296,-1.6976551036703476,7.237648644774948,0.006853539923035053,5.556373712951098,0.677772136226799
ether,81.22264235791113,1.4057658466442935,24.64934627124462,7,1,0,0,0,-8.438088835662093,-1.5428434936043067,6.895245342057786,0.006626227754461082,3.7537287796174095,0.50602886335976
alkane,65.86948334071191,3.321397712751244,-0.9830460000516057,5,0,0,0,1,-8.043606443146821,-2.2494515733747376,5.7941548697720835,0.004856676261729223,3.6106579673575903,0.0
